rowid,dataset,_link,_link_activity,_link_activity_label,prefix,iatiidentifier,reportingorg_ref,ref,locationreach_code,locationreach_codename,name_narrative,description_narrative,activitydescription_narrative,administrative,point_srsName,point_pos,exactness_code,exactness_codename,locationclass,locationclass_code,locationclass_codename,featuredesignation_code,featuredesignation_codename,percentage,recipientcountry_codename,Sector
533271,iadb-br,289676.location.2,289676,289676,iadb,XI-IATI-IADB-BR-L1518,XI-IATI-IADB,,1,Activity,"Brazil,Sa de,Sa de",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-23.6182458, -46.6391896",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533268,iadb-cl,289350.location.0,289350,289350,iadb,XI-IATI-IADB-CH-L1142,XI-IATI-IADB,,1,Activity,"Chile,Santiago",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-33.4377756, -70.6504502",2,Approximate,,,,PPLC,capital of a political entity,,Chile,SOCIAL INVESTMENT
533269,iadb-cl,289350.location.1,289350,289350,iadb,XI-IATI-IADB-CH-L1142,XI-IATI-IADB,,1,Activity,"Chile,Santiago,Santiago",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-33.4624744, -70.6488577",2,Approximate,,,,PPLC,capital of a political entity,,Chile,SOCIAL INVESTMENT
533272,iadb-br,289678.location.0,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Assis",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-22.6620892, -50.420623",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533275,iadb-br,289678.location.1,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Assis,Bahia",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-15.2551105, -40.2520964",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533276,iadb-br,289678.location.2,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Assistencia",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-22.50100215, -47.61448895",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533277,iadb-br,289678.location.3,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Ba",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"12.4450149, -69.9231155",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533278,iadb-br,289678.location.4,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Bahia",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.285251, -41.9294776",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533279,iadb-br,289678.location.5,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Bahia,Modelo,Modelo",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-14.8616757, -40.8701142",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533280,iadb-br,289678.location.6,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Bahia,Santos",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.99630245, -38.50600175",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533281,iadb-br,289678.location.7,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Bahia,Saúde",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-10.9414907, -40.4205842",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533282,iadb-br,289678.location.8,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Centro",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-7.017749, -37.945295",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533283,iadb-br,289678.location.9,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Roberto",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-21.2595294, -48.97520952",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533284,iadb-br,289678.location.10,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Salvador",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.9822499, -38.4812772",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533285,iadb-br,289678.location.11,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Salvador,Ba",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.9734837, -38.5099833",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533286,iadb-br,289678.location.12,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Salvador,Bahia",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.9822499, -38.4812772",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533287,iadb-br,289678.location.13,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Santos",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-23.960833, -46.333889",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533288,iadb-br,289678.location.14,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Saúde",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-10.9414907, -40.4205842",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533289,iadb-br,289678.location.15,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Saúde,Centro",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.9737466, -38.50900983",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533290,iadb-br,289678.location.16,289678,289678,iadb,XI-IATI-IADB-BR-L1389,XI-IATI-IADB,,1,Activity,"Brazil,Se",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"49.6026265, 6.1338866",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,HEALTH
533273,iadb-do,289544.location.0,289544,289544,iadb,XI-IATI-IADB-DR-L1128,XI-IATI-IADB,,1,Activity,"Dominican Republic, AVENIDA INDEPENDENCIA #1428, ESQUINA AV ENRIQUE JIM NEZ MOYA, SANTO DOMINGO",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"18.446002727108, -69.934395868715",2,Approximate,,,,PPLC,capital of a political entity,,Dominican Republic (the),ENERGY
533274,iadb-do,289544.location.1,289544,289544,iadb,XI-IATI-IADB-DR-L1128,XI-IATI-IADB,,1,Activity,"Dominican Republic, AV. INDEPENDENCIA NO. 1428, SANTO DOMINGO",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"18.446002727108, -69.934395868715",2,Approximate,,,,PPLC,capital of a political entity,,Dominican Republic (the),ENERGY
533291,iadb-br,289679.location.0,289679,289679,iadb,XI-IATI-IADB-BR-L1013,XI-IATI-IADB,,1,Activity,"Brazil,Se",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"49.6026265, 6.1338866",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENVIRONMENT AND NATURAL DISASTERS
533292,iadb-br,289681.location.0,289681,289681,iadb,XI-IATI-IADB-BR-L1093,XI-IATI-IADB,,1,Activity,"Brazil,Modelo",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-26.7752383, -53.0525513",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,REFORM / MODERNIZATION OF THE STATE
533297,iadb-br,289681.location.1,289681,289681,iadb,XI-IATI-IADB-BR-L1093,XI-IATI-IADB,,1,Activity,"Brazil,Ouvidor,Ouvidor",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-18.265503, -47.8582907",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,REFORM / MODERNIZATION OF THE STATE
533298,iadb-br,289681.location.2,289681,289681,iadb,XI-IATI-IADB-BR-L1093,XI-IATI-IADB,,1,Activity,"Brazil,Par ",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-4.7493933, -52.8973006",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,REFORM / MODERNIZATION OF THE STATE
533299,iadb-br,289681.location.3,289681,289681,iadb,XI-IATI-IADB-BR-L1093,XI-IATI-IADB,,1,Activity,"Brazil,Se",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"49.6026265, 6.1338866",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,REFORM / MODERNIZATION OF THE STATE
533300,iadb-br,289681.location.4,289681,289681,iadb,XI-IATI-IADB-BR-L1093,XI-IATI-IADB,,1,Activity,"Brazil,Tesouro",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-16.0802073, -53.553114",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,REFORM / MODERNIZATION OF THE STATE
533293,iadb-do,289545.location.0,289545,289545,iadb,XI-IATI-IADB-DR-L1134,XI-IATI-IADB,,1,Activity,"Dominican Republic,  AV 27 DE FEBRERO 402/405,, SANTO DOMINGO",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"18.460332352997, -69.940224440536",2,Approximate,,,,PPLC,capital of a political entity,,Dominican Republic (the),ENVIRONMENT AND NATURAL DISASTERS
533294,iadb-do,289545.location.1,289545,289545,iadb,XI-IATI-IADB-DR-L1134,XI-IATI-IADB,,1,Activity,"Dominican Republic, AV. CAYETANO GERMOSEN, SANTO DOMINGO",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"18.435231761, -69.972897052943",2,Approximate,,,,PPLC,capital of a political entity,,Dominican Republic (the),ENVIRONMENT AND NATURAL DISASTERS
533295,iadb-do,289546.location.0,289546,289546,iadb,XI-IATI-IADB-DR-L1135,XI-IATI-IADB,,1,Activity,"CALLE H CTOR HOMERO HERN NDEZ ESQ. HORACIO BLANCO FOMBONA, E, SANTO DOMINGO, DISTRITO NACIONAL",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"18.485141076239, -69.927123542992",2,Approximate,,,,PPLC,capital of a political entity,,Dominican Republic (the),ENVIRONMENT AND NATURAL DISASTERS
533296,iadb-do,289548.location.0,289548,289548,iadb,XI-IATI-IADB-DR-L1050,XI-IATI-IADB,,1,Activity,"Dominican Republic,Santo Domingo",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"18.4744995, -69.904625",2,Approximate,,,,PPLC,capital of a political entity,,Dominican Republic (the),ENERGY
533301,iadb-br,289683.location.0,289683,289683,iadb,XI-IATI-IADB-BR-L1574,XI-IATI-IADB,,1,Activity,"Brazil, AV. MAGALHÿES BARATA, 1201 ¿ SÿO BR S, BEL M",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-0.79624, -47.60105",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
533302,iadb-br,289684.location.0,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Alegre",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-20.7280805, -41.49667055",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533303,iadb-br,289684.location.1,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Alegre,Alegre",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-20.7280805, -41.49667055",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533304,iadb-br,289684.location.2,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Alegre,Passo Real",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-30.1251894, -51.0810632",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533305,iadb-br,289684.location.3,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Alegre,Porto",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-22.3432899, -45.0527094",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533306,iadb-br,289684.location.4,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Alegre,Rio Grande",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-29.8865718, -50.2483058",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533307,iadb-br,289684.location.5,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Ba",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"12.4450149, -69.9231155",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533309,iadb-br,289684.location.6,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Bugre,Porto Alegre",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-29.4403018, -51.5051387",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533310,iadb-br,289684.location.7,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Itaú,Itaú",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.80025215, -37.90974899",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533311,iadb-br,289684.location.8,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Itaúba",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-11.0084948, -55.2480739",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533312,iadb-br,289684.location.9,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Itaúba,Itaúba",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-11.046112, -55.21739",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533313,iadb-br,289684.location.10,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Porto",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-23.52477615, -47.75688",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533314,iadb-br,289684.location.11,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Porto Alegre",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-30.0324999, -51.2303767",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533316,iadb-br,289684.location.12,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Porto Alegre,Alegre",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-30.0324999, -51.2303767",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533317,iadb-br,289684.location.13,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Porto Alegre,Bugre",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-29.4403018, -51.5051387",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533318,iadb-br,289684.location.14,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Porto Alegre,Rio Grande",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-29.8865718, -50.2483058",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533319,iadb-br,289684.location.15,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Porto,Porto Alegre",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-30.0324999, -51.2303767",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533320,iadb-br,289684.location.16,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Porto,Rio Grande",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-21.5581377, -44.1611125",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533321,iadb-br,289684.location.17,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Reserva,Porto",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.5175869, -55.7410136",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533322,iadb-br,289684.location.18,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Rio Grande",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-32.0334252, -52.0991297",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533323,iadb-br,289684.location.19,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Rio Grande,Alegre",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-6.2353571, -36.0099274",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533324,iadb-br,289684.location.20,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Rio Grande,Porto Alegre",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-30.0324999, -51.2303767",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533325,iadb-br,289684.location.21,289684,289684,iadb,XI-IATI-IADB-BR-L1303,XI-IATI-IADB,,1,Activity,"Brazil,Rio Grande,Reserva",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-29.83748755, -51.10950229",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,ENERGY
533308,iadb-do,289549.location.0,289549,289549,iadb,XI-IATI-IADB-DR-L1146,XI-IATI-IADB,,1,Activity,"Dominican Republic, AV. M XICO #45, ., SANTO DOMINGO",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"18.47689729652, -69.895960408615",2,Approximate,,,,PPLC,capital of a political entity,,Dominican Republic (the),ENERGY
533315,iadb-do,289550.location.0,289550,289550,iadb,XI-IATI-IADB-DR-L1058,XI-IATI-IADB,,1,Activity,"Dominican Republic,Santo Domingo",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"18.4744995, -69.904625",2,Approximate,,,,PPLC,capital of a political entity,,Dominican Republic (the),ENERGY
533326,iadb-br,289686.location.0,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Catarina",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-6.1340485, -39.8791754",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533329,iadb-br,289686.location.1,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Catarina,Santa Catarina",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-27.8389983, -50.3470754",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533330,iadb-br,289686.location.2,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Paran ",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-24.4842187, -51.8148872",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533331,iadb-br,289686.location.3,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Paran ,Catarina,Catarina",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-26.2546084, -53.636663",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533332,iadb-br,289686.location.4,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Paran ,Catarina,Para",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-26.0051831, -48.9867834",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533333,iadb-br,289686.location.5,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Paran ,Para",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-24.7506732, -53.7250018",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533334,iadb-br,289686.location.6,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Paran ,Paran ",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-6.45279095, -38.2940686333333",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533335,iadb-br,289686.location.7,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Paran ,Sul",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-23.32363095, -51.1573953",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533336,iadb-br,289686.location.8,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Rio Grande",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-32.0334252, -52.0991297",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533337,iadb-br,289686.location.9,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Rio Grande do Sul",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-29.8425284, -53.7680577",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533338,iadb-br,289686.location.10,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Rio Grande do Sul,Catarina",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-28.0555773, -54.8372319528965",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533339,iadb-br,289686.location.11,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Rio Grande do Sul,Para",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-31.4443254, -52.4573078",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533340,iadb-br,289686.location.12,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Rio Grande do Sul,Paran ",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-29.6870912, -53.236286",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533341,iadb-br,289686.location.13,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Rio Grande,Para",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-23.7758558, -46.5069187",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533342,iadb-br,289686.location.14,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Santa Catarina",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-27.0628367, -51.114965",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533343,iadb-br,289686.location.15,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Santa Catarina,Catarina",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-27.60341335, -48.5224424733554",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533344,iadb-br,289686.location.16,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Santa Catarina,Paran ,Rio Grande",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-26.2581934, -53.6322695",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533345,iadb-br,289686.location.17,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Santa Catarina,Rio Grande,Paran ",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-20.2853943, -50.2561513",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533346,iadb-br,289686.location.18,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Santa Catarina,Rio Grande,Santa Catarina",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-29.15620725, -51.1978759388527",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533347,iadb-br,289686.location.19,289686,289686,iadb,XI-IATI-IADB-BR-L1523,XI-IATI-IADB,,1,Activity,"Brazil,Sul",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-28.19342825, -51.987392789356",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
533327,iadb-cl,289360.location.0,289360,289360,iadb,XI-IATI-IADB-CH-L1160,XI-IATI-IADB,,1,Activity,"Chile, TEATINOS 120, PISO 12, SANTIAGO",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-33.442010953617, -70.654787378198",2,Approximate,,,,PPLC,capital of a political entity,,Chile,REFORM / MODERNIZATION OF THE STATE
533328,iadb-cl,289361.location.0,289361,289361,iadb,XI-IATI-IADB-CH-L1138,XI-IATI-IADB,,1,Activity,"Chile, TEATINOS 120, SANTIAGO",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-33.442010953617, -70.654787378198",2,Approximate,,,,PPLC,capital of a political entity,,Chile,TRADE
